asset_id,ward,suggested_name,osm_name,osm_name_ja,distance_m
RA-NAKA-1268,Naka-ku,瓦通,瓦通,瓦通,50.8
RA-NAKA-1271,Naka-ku,瓦通,瓦通,瓦通,59.3
RA-NAKA-1283,Naka-ku,若宮大通,若宮大通,若宮大通,59.0
RA-NAKA-1286,Naka-ku,広小路通,広小路通,広小路通,43.4
RA-NAKA-1387,Naka-ku,大須観音西通,大須観音西通,,48.3
RA-NAKA-1392,Naka-ku,大須通,大須通,,55.4
RA-NAKA-1404,Naka-ku,空港線,空港線,空港線,40.5
RA-NAKA-1405,Naka-ku,新栄養老町線,新栄養老町線,,53.3
RA-NAKA-1418,Naka-ku,葵町線,葵町線,,45.2
RA-NAKA-1421,Naka-ku,空港線,空港線,空港線,50.1
RA-NAKA-1422,Naka-ku,空港線,空港線,空港線,59.7
RA-NAKA-1424,Naka-ku,若宮大通,若宮大通,若宮大通,55.9
RA-NAKA-1429,Naka-ku,空港線,空港線,空港線,59.7
RA-NAKA-1443,Naka-ku,松ヶ枝老松町線,松ヶ枝老松町線,,51.8
RA-NAKA-1446,Naka-ku,松元大池町線,松元大池町線,松元大池町線,46.6
RA-NAKA-1449,Naka-ku,千代田通,千代田通,,38.8
RA-NAKA-1456,Naka-ku,新栄養老町線,新栄養老町線,,44.7
RA-NAKA-1462,Naka-ku,新栄養老町線,新栄養老町線,,51.4
RA-NAKA-1463,Naka-ku,瓦通,瓦通,瓦通,58.7
RA-NAKA-1464,Naka-ku,新栄養老町線,新栄養老町線,,38.2
RA-NAKA-1468,Naka-ku,新栄養老町線,新栄養老町線,,44.5
RA-NAKA-1474,Naka-ku,新栄養老町線,新栄養老町線,,54.9
RA-NAKA-1478,Naka-ku,新栄養老町線,新栄養老町線,,57.1
RA-NAKA-1480,Naka-ku,空港線,空港線,空港線,33.8
RA-NAKA-1485,Naka-ku,新栄養老町線,新栄養老町線,,37.1
RA-NAKA-1487,Naka-ku,葵町線,葵町線,,49.9
RA-NAKA-1489,Naka-ku,新栄養老町線,新栄養老町線,,43.2
RA-NAKA-1494,Naka-ku,葵町線,葵町線,,48.7
RA-NAKA-1495,Naka-ku,新栄養老町線,新栄養老町線,,57.6
RA-NAKA-1499,Naka-ku,新栄養老町線,新栄養老町線,,46.9
RA-NAKA-1504,Naka-ku,葵町線,葵町線,,47.7
RA-NAKA-1512,Naka-ku,新栄養老町線,新栄養老町線,,57.6
RA-NAKA-1519,Naka-ku,東陽通,東陽通,,43.6
RA-NAKA-1520,Naka-ku,東陽通,東陽通,,44.4
RA-NAKA-1526,Naka-ku,空港線,空港線,空港線,38.7
RA-NAKA-1538,Naka-ku,新栄養老町線,新栄養老町線,,41.9
RA-NAKA-1577,Naka-ku,大池元田町線,大池元田町線,大池元田町線,59.5
RA-NAKA-1578,Naka-ku,大池元田町線,大池元田町線,大池元田町線,50.8
RA-NAKA-1597,Naka-ku,西脇葛町線,西脇葛町線,,45.0
RA-NAKA-1627,Naka-ku,岩井葛町線,岩井葛町線,,39.2
RA-NAKA-1635,Naka-ku,伏見通,伏見通,伏見通,43.6
RA-NAKA-1661,Naka-ku,岩井葛町線,岩井葛町線,,46.3
RA-NAKA-1671,Naka-ku,岩井橘町線,岩井橘町線,,50.3
RA-NAKA-1678,Naka-ku,広小路通,広小路通,広小路通,43.6
RA-NAKA-1682,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,53.0
RA-NAKA-1683,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,47.2
RA-NAKA-1684,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,41.6
RA-NAKA-1695,Naka-ku,飯田街道,飯田街道,飯田街道,48.4
RA-NAKA-1698,Naka-ku,広小路通,広小路通,広小路通,48.9
RA-NAKA-1703,Naka-ku,飯田街道,飯田街道,飯田街道,41.4
RA-NAKA-1705,Naka-ku,飯田街道,飯田街道,飯田街道,47.0
RA-NAKA-1710,Naka-ku,葵町線,葵町線,,45.2
RA-NAKA-1714,Naka-ku,飯田街道,飯田街道,飯田街道,45.7
RA-NAKA-1726,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,54.2
RA-NAKA-1727,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,37.5
RA-NAKA-1731,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,54.2
RA-NAKA-1742,Naka-ku,葵町線,葵町線,,51.1
RA-NAKA-1751,Naka-ku,葵町線,葵町線,,51.1
RA-NAKA-1753,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,48.0
RA-NAKA-1754,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,56.8
RA-NAKA-1758,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,48.2
RA-NAKA-1764,Naka-ku,葵町線,葵町線,,36.6
RA-NAKA-1769,Naka-ku,葵町線,葵町線,,56.0
RA-NAKA-1775,Naka-ku,葵町線,葵町線,,47.5
RA-NAKA-1782,Naka-ku,葵町線,葵町線,,42.7
RA-NAKA-1785,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,40.9
RA-NAKA-1786,Naka-ku,飯田街道,飯田街道,飯田街道,44.8
RA-NAKA-1788,Naka-ku,飯田街道,飯田街道,飯田街道,46.5
RA-NAKA-1789,Naka-ku,飯田街道,飯田街道,飯田街道,45.7
RA-NAKA-1804,Naka-ku,飯田街道,飯田街道,飯田街道,58.8
RA-NAKA-1807,Naka-ku,広小路通,広小路通,広小路通,48.0
RA-NAKA-1822,Naka-ku,葵町線,葵町線,,36.7
RA-NAKA-1823,Naka-ku,飯田街道,飯田街道,飯田街道,47.3
RA-NAKA-1842,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,46.6
RA-NAKA-1845,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,34.0
RA-NAKA-1873,Naka-ku,大津通,大津通,,51.9
RA-NAKA-1876,Naka-ku,古沢流町線,古沢流町線,,47.4
RA-NAKA-1877,Naka-ku,古沢流町線,古沢流町線,,33.6
RA-NAKA-1879,Naka-ku,中央線西通,中央線西通,中央線西通,48.6
RA-NAKA-1885,Naka-ku,山王通,山王通,山王通,45.4
RA-NAKA-1891,Naka-ku,中央線西通,中央線西通,中央線西通,58.9
RA-NAKA-1892,Naka-ku,中央線西通,中央線西通,中央線西通,40.3
RA-NAKA-1895,Naka-ku,山王通,山王通,山王通,41.5
RA-NAKA-1911,Naka-ku,中央線西通,中央線西通,中央線西通,37.4
RA-NAKA-1921,Naka-ku,中央線西通,中央線西通,中央線西通,51.0
RA-NAKA-1923,Naka-ku,中央線西通,中央線西通,中央線西通,55.3
RA-NAKA-1927,Naka-ku,向田町線,向田町線,,46.0
RA-NAKA-1939,Naka-ku,山王通,山王通,,53.2
RA-NAKA-1961,Naka-ku,正木通第14号,正木通第14号,,57.8
RA-NAKA-1962,Naka-ku,正木橋,正木橋,,46.4
RA-NAKA-1966,Naka-ku,正木橋,正木橋,,49.5
RA-NAKA-1970,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.8
RA-NAKA-1971,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.7
RA-NAKA-1972,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.7
RA-NAKA-1974,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,60.0
RA-NAKA-1975,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.8
RA-NAKA-1976,Naka-ku,正木橋,正木橋,,46.4
RA-NAKA-1977,Naka-ku,正木橋,正木橋,,56.6
RA-NAKA-1985,Naka-ku,正木橋,正木橋,,44.4
RA-NAKA-1988,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,42.8
RA-NAKA-1989,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.8
RA-NAKA-1991,Naka-ku,向田町線,向田町線,,46.0
RA-NAKA-2034,Naka-ku,伏見通,伏見通,伏見通,59.8
RA-NAKA-2038,Naka-ku,伏見通,伏見通,伏見通,49.2
RA-NAKA-2084,Naka-ku,伏見通,伏見通,伏見通,39.5
RA-NAKA-2137,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,58.5
RA-NAKA-2154,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,33.6
RA-NAKA-2188,Naka-ku,日置橋,日置橋,,51.8
RA-NAKA-2192,Naka-ku,岩井葛町線,岩井葛町線,,40.5
RA-NAKA-2219,Naka-ku,若宮大通,若宮大通,若宮大通,38.9
RA-NAKA-2397,Naka-ku,大須表参道,大須表参道,,43.5
RA-NAKA-2405,Naka-ku,大須表参道,大須表参道,,33.9
RA-NAKA-2409,Naka-ku,竪三蔵通,竪三蔵通,,57.9
RA-NAKA-2410,Naka-ku,若宮大通,若宮大通,若宮大通,51.4
RA-NAKA-2412,Naka-ku,大須本通,大須本通,,50.9
RA-NAKA-2415,Naka-ku,若宮大通,若宮大通,若宮大通,44.5
RA-NAKA-2424,Naka-ku,大須通,大須通,,50.2
RA-NAKA-2425,Naka-ku,大須通,大須通,,46.0
RA-NAKA-2429,Naka-ku,若宮大通,若宮大通,若宮大通,53.1
RA-NAKA-2442,Naka-ku,空港線,空港線,空港線,50.1
RA-NAKA-2445,Naka-ku,葵町線,葵町線,,45.2
RA-NAKA-2447,Naka-ku,若宮大通,若宮大通,若宮大通,55.9
RA-NAKA-2451,Naka-ku,銅アルミ　ステンレス　榊原株式会社　古沢歩道橋,銅アルミ　ステンレス　榊原株式会社　古沢歩道橋,,43.5
RA-NAKA-2480,Naka-ku,山王通,山王通,山王通,52.3
RA-NAKA-2488,Naka-ku,伏見通,伏見通,伏見通,47.3
RA-NAKA-2515,Naka-ku,大須通,大須通,,48.2
RA-NAKA-2575,Naka-ku,中央線西通,中央線西通,中央線西通,51.0
RA-NAKA-2576,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,56.1
RA-NAKA-2579,Naka-ku,飯田街道,飯田街道,飯田街道,47.3
RA-NAKA-2580,Naka-ku,飯田街道,飯田街道,飯田街道,47.2
RA-NAKA-2581,Naka-ku,飯田街道,飯田街道,飯田街道,47.0
RA-NAKA-2589,Naka-ku,山王通,山王通,山王通,59.3
RA-NAKA-2592,Naka-ku,銅アルミ　ステンレス　榊原株式会社　古沢歩道橋,銅アルミ　ステンレス　榊原株式会社　古沢歩道橋,,43.5
RA-NAKA-2593,Naka-ku,大津通,大津通,,48.6
RA-NAKA-2594,Naka-ku,大津通,大津通,,53.2
RA-NAKA-2624,Naka-ku,前津通り,前津通り,,53.2
RA-NAKA-2625,Naka-ku,前津通り,前津通り,,50.8
RA-NAKA-2626,Naka-ku,前津通り,前津通り,,50.8
RA-NAKA-2627,Naka-ku,大池大井町線,大池大井町線,,50.5
RA-NAKA-2628,Naka-ku,大池大井町線,大池大井町線,,51.3
RA-NAKA-2629,Naka-ku,大池大井町線,大池大井町線,,51.5
RA-NAKA-2630,Naka-ku,大池大井町線,大池大井町線,,50.0
RA-NAKA-2631,Naka-ku,大池大井町線,大池大井町線,,46.5
RA-NAKA-2681,Naka-ku,飯田街道,飯田街道,飯田街道,57.0
RA-NAKA-2709,Naka-ku,広小路通,広小路通,広小路通,45.6
RA-NAKA-2717,Naka-ku,法螺貝橋,法螺貝橋,,42.0
RA-NAKA-2725,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,52.7
RA-NAKA-2768,Naka-ku,中央線西通,中央線西通,中央線西通,48.6
RA-NAKA-2805,Naka-ku,岩井葛町線,岩井葛町線,,34.6
RA-NAKA-2806,Naka-ku,西脇葛町線,西脇葛町線,,44.8
RA-NAKA-2879,Naka-ku,三蔵通,三蔵通,,39.9
RA-NAKA-2887,Naka-ku,京町通,京町通,,40.2
RA-NAKA-2888,Naka-ku,伏見通,伏見通,伏見通,49.4
RA-NAKA-2891,Naka-ku,京町通,京町通,,38.8
RA-NAKA-2893,Naka-ku,京町通,京町通,,36.5
RA-NAKA-2899,Naka-ku,大津通,大津通,,39.8
RA-NAKA-2900,Naka-ku,新天地通,新天地通,,39.5
RA-NAKA-2915,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,45.9
RA-NAKA-2932,Naka-ku,中央線西通,中央線西通,中央線西通,40.3
RA-NAKA-2936,Naka-ku,中央線西通,中央線西通,中央線西通,51.8
RA-NAKA-2938,Naka-ku,大津通,大津通,,57.7
RA-NAKA-2963,Naka-ku,本町通,本町通,,53.7
RA-NAKA-3028,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,39.3
RA-NAKA-3029,Naka-ku,千郷千早町線,千郷千早町線,千郷千早町線,51.5
RA-NAKA-3032,Naka-ku,飯田街道,飯田街道,飯田街道,47.6
RA-NAKA-3038,Naka-ku,葵町線,葵町線,,36.3
RA-NAKA-3039,Naka-ku,葵町線,葵町線,,42.4
RA-NAKA-3040,Naka-ku,葵町線,葵町線,,49.9
RA-NAKA-3042,Naka-ku,若宮大通,若宮大通,若宮大通,48.8
RA-NAKA-3098,Naka-ku,山王通,山王通,山王通,54.5
RA-NAKA-3101,Naka-ku,出来町通,出来町通,出来町通,38.9
RA-NAKA-3102,Naka-ku,出来町通,出来町通,出来町通,38.9
RA-NAKA-3105,Naka-ku,出来町通,出来町通,出来町通,57.6
RA-NAKA-3110,Naka-ku,出来町通,出来町通,出来町通,52.8
RA-NAKA-3203,Naka-ku,葵町線,葵町線,,36.7
RA-NAKA-3212,Naka-ku,葵町線,葵町線,,49.6
RA-NAKA-3214,Naka-ku,飯田街道,飯田街道,飯田街道,57.8
RA-NAKA-3216,Naka-ku,飯田街道,飯田街道,飯田街道,47.6
RA-NAKA-3217,Naka-ku,飯田街道,飯田街道,飯田街道,44.3
RA-NAKA-3225,Naka-ku,空港線,空港線,空港線,46.2
RA-NAKA-3300,Naka-ku,葵町線,葵町線,,45.6
RA-NAKA-3349,Naka-ku,山王通,山王通,山王通,36.9
RA-NAKA-3350,Naka-ku,山王通,山王通,山王通,39.6
RA-NAKA-3355,Naka-ku,山王通,山王通,山王通,36.9
RA-NAKA-3369,Naka-ku,大津通,大津通,,52.0
RA-NAKA-3371,Naka-ku,古沢流町線,古沢流町線,,57.9
RA-NAKA-3372,Naka-ku,古沢流町線,古沢流町線,,57.9
RA-NAKA-3384,Naka-ku,大津通,大津通,,50.8
RA-NAKA-3385,Naka-ku,大津通,大津通,,36.7
RA-NAKA-3391,Naka-ku,伏見通,伏見通,伏見通,59.3
RA-NAKA-3410,Naka-ku,岩井橘町線,岩井橘町線,,44.1
RA-NAKA-3415,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,35.1
RA-NAKA-3428,Naka-ku,岩井葛町線,岩井葛町線,,40.5
RA-NAKA-3432,Naka-ku,岩井葛町線,岩井葛町線,,39.3
RA-NAKA-3447,Naka-ku,若宮大通,若宮大通,若宮大通,46.8
RA-NAKA-3448,Naka-ku,若宮大通,若宮大通,若宮大通,45.3
RA-NAKA-3449,Naka-ku,若宮大通,若宮大通,若宮大通,51.2
RA-NAKA-3460,Naka-ku,御園通,御園通,,59.1
RA-NAKA-3461,Naka-ku,御園通,御園通,,40.9
RA-NAKA-3463,Naka-ku,御園通,御園通,,35.8
RA-NAKA-3464,Naka-ku,伏見通,伏見通,伏見通,43.9
RA-NAKA-3471,Naka-ku,中ノ町通り,中ノ町通り,,55.1
RA-NAKA-3482,Naka-ku,中ノ町通,中ノ町通,,33.2
RA-NAKA-3483,Naka-ku,三蔵通,三蔵通,,41.4
RA-NAKA-3487,Naka-ku,木挽町通,木挽町通,,53.3
RA-NAKA-3488,Naka-ku,木挽町通,木挽町通,,47.4
RA-NAKA-3489,Naka-ku,木挽町通,木挽町通,,47.4
RA-NAKA-3496,Naka-ku,空港線,空港線,空港線,35.4
RA-NAKA-3532,Naka-ku,御器所千種町線支線第1号,御器所千種町線支線第1号,御器所千種町線支線第1号,34.7
RA-NAKA-3550,Naka-ku,山王通,山王通,山王通,49.3
RA-NAKA-3558,Naka-ku,中央線西通,中央線西通,中央線西通,58.9
RA-NAKA-3567,Naka-ku,中央線西通,中央線西通,中央線西通,51.8
RA-NAKA-3574,Naka-ku,古沢流町線,古沢流町線,,34.3
RA-NAKA-3652,Naka-ku,久屋大通,久屋大通,久屋大通,33.5
RA-NAKA-3653,Naka-ku,久屋大通,久屋大通,久屋大通,34.2
RA-NAKA-3668,Naka-ku,古沢流町線,古沢流町線,,33.6
RA-NAKA-3886,Naka-ku,久屋大通,久屋大通,久屋大通,34.5
RA-NAKA-3910,Naka-ku,大津通,大津通,,44.8
RA-NAKA-3936,Naka-ku,丸ノ内線支線第２号,丸ノ内線支線第２号,,37.3
RA-NAKA-3937,Naka-ku,丸ノ内線支線第２号,丸ノ内線支線第２号,,37.3
RA-NAKA-3948,Naka-ku,出来町通,出来町通,出来町通,44.2
RA-NAKA-3953,Naka-ku,山王通,山王通,山王通,53.0
RA-NAKA-4088,Naka-ku,古沢流町線,古沢流町線,,34.3
RA-NAKA-4166,Naka-ku,伊勢町通,伊勢町通,,33.3
RA-NAKA-4216,Naka-ku,下堀川町線,下堀川町線,,41.0
RA-NAKA-4226,Naka-ku,日置橋,日置橋,,45.0
RA-NAKA-4245,Naka-ku,飯田街道,飯田街道,飯田街道,38.7
RA-NAKA-4249,Naka-ku,葵町線,葵町線,,56.5
RA-NAKA-4260,Naka-ku,正木通第14号,正木通第14号,,38.7
RA-NAKA-4262,Naka-ku,正木通第14号,正木通第14号,,38.7
RA-NAKA-4263,Naka-ku,正木通第14号,正木通第14号,,48.0
RA-NAKA-4270,Naka-ku,正木町第7号線,正木町第7号線,,59.9
RA-NAKA-4277,Naka-ku,正木町線,正木町線,,36.0
RA-NAKA-4278,Naka-ku,正木町線,正木町線,,53.5
RA-NAKA-4279,Naka-ku,正木橋,正木橋,,40.4
RA-NAKA-4280,Naka-ku,正木橋,正木橋,,44.3
RA-NAKA-4283,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.8
RA-NAKA-4284,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,60.0
RA-NAKA-4293,Naka-ku,葵町線,葵町線,,44.4
RA-NAKA-4294,Naka-ku,葵町線,葵町線,,47.0
RA-NAKA-4300,Naka-ku,山王通,山王通,,52.2
RA-NAKA-4302,Naka-ku,山王通,山王通,,44.6
RA-NAKA-4303,Naka-ku,山王通,山王通,,53.3
RA-NAKA-4304,Naka-ku,山王通,山王通,,39.6
RA-NAKA-4305,Naka-ku,伏見通,伏見通,伏見通,56.3
RA-NAKA-4307,Naka-ku,伏見通,伏見通,伏見通,46.1
RA-NAKA-4308,Naka-ku,伏見通,伏見通,伏見通,56.1
RA-NAKA-4344,Naka-ku,下堀川下前津町線,下堀川下前津町線,,42.7
RA-NAKA-4357,Naka-ku,下堀川下前津町線,下堀川下前津町線,,47.6
RA-NAKA-4359,Naka-ku,下堀川下前津町線,下堀川下前津町線,,47.6
RA-NAKA-4363,Naka-ku,岩井葛町線,岩井葛町線,,43.5
RA-NAKA-4364,Naka-ku,金沢下茶屋町線,金沢下茶屋町線,,51.7
RA-NAKA-4365,Naka-ku,日置橋,日置橋,,51.8
RA-NAKA-4366,Naka-ku,大須通,大須通,,39.9
RA-NAKA-4368,Naka-ku,岩井葛町線,岩井葛町線,,34.0
RA-NAKA-4380,Naka-ku,常盤通,常盤通,,39.2
RA-NAKA-4382,Naka-ku,大須観音西通,大須観音西通,,37.2
RA-NAKA-4383,Naka-ku,大須観音西通,大須観音西通,,36.6
RA-NAKA-4400,Naka-ku,花園通,花園通,,43.2
RA-NAKA-4430,Naka-ku,正木橋,正木橋,,49.5
RA-NAKA-4431,Naka-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,48.5
RA-NAKA-4436,Naka-ku,山王通,山王通,,48.8
RA-NAKA-4439,Naka-ku,山王通,山王通,山王通,38.9
RA-NAKA-4441,Naka-ku,山王通,山王通,山王通,52.0
RA-NAKA-4442,Naka-ku,山王通,山王通,山王通,42.2
RA-NAKA-4443,Naka-ku,中央線西通,中央線西通,中央線西通,58.7
RA-NAKA-4444,Naka-ku,中央線西通,中央線西通,中央線西通,58.7
RA-NAKA-4445,Naka-ku,中央線西通,中央線西通,中央線西通,45.9
RA-NAKA-4448,Naka-ku,中央線西通,中央線西通,中央線西通,44.5
RA-NAKA-4457,Naka-ku,山王通,山王通,山王通,38.3
RA-NAKA-4458,Naka-ku,山王通,山王通,山王通,39.9
RA-NAKA-4477,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,52.7
RA-NAKA-4478,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,38.4
RA-NAKA-4484,Naka-ku,法螺貝橋,法螺貝橋,,51.4
RA-NAKA-4485,Naka-ku,法螺貝橋,法螺貝橋,,42.0
RA-NAKA-4500,Naka-ku,東雲橋,東雲橋,,44.3
RA-NAKA-4503,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,49.8
RA-NAKA-4504,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,42.7
RA-NAKA-4505,Naka-ku,東雲橋,東雲橋,,53.2
RA-NAKA-4506,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,48.2
RA-NAKA-4507,Naka-ku,西川端金山町線,西川端金山町線,西川端金山町線,40.7
RA-NAKA-4510,Naka-ku,東雲橋,東雲橋,,36.6
RA-NAKA-4514,Naka-ku,西川端通,西川端通,西川端通,34.9
RA-NAKA-4515,Naka-ku,西川端通,西川端通,西川端通,47.8
RA-NAKA-4516,Naka-ku,西川端通,西川端通,西川端通,51.8
RA-NAKA-4517,Naka-ku,大池大井町線,大池大井町線,,37.5
RA-NAKA-4531,Naka-ku,山王通,山王通,山王通,35.8
RA-NAKA-4534,Naka-ku,大池大井町線,大池大井町線,,48.3
RA-NAKA-4539,Naka-ku,前津通り,前津通り,,36.5
RA-NAKA-4546,Naka-ku,前津通り,前津通り,,34.5
RA-NAKA-4548,Naka-ku,前津通り,前津通り,,36.5
RA-NAKA-4556,Naka-ku,大池大井町線,大池大井町線,,58.6
RA-NAKA-4558,Naka-ku,大池大井町線,大池大井町線,,46.5
RA-NAKA-4562,Naka-ku,大池大井町線,大池大井町線,,34.7
RA-NAKA-4567,Naka-ku,宇津木橋通,宇津木橋通,,33.3
RA-NAKA-4568,Naka-ku,宇津木橋通,宇津木橋通,,33.3
RA-NAKA-4570,Naka-ku,大池大井町線,大池大井町線,,40.3
RA-NAKA-4576,Naka-ku,前津通り,前津通り,,36.1
RA-NAKA-4580,Naka-ku,前津通り,前津通り,,43.8
RA-NAKA-4582,Naka-ku,大須通,大須通,,41.8
RA-NAKA-4597,Naka-ku,岩井下前津町線,岩井下前津町線,,58.8
RA-NAKA-4600,Naka-ku,岩井下前津町線,岩井下前津町線,,37.6
RA-NAKA-4601,Naka-ku,岩井下前津町線,岩井下前津町線,,44.2
RA-NAKA-4605,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,48.5
RA-NAKA-4606,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,51.9
RA-NAKA-4611,Naka-ku,大須通,大須通,,48.4
RA-NAKA-4614,Naka-ku,伏見通,伏見通,伏見通,53.1
RA-NAKA-4615,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,49.2
RA-NAKA-4616,Naka-ku,伏見通,伏見通,伏見通,53.1
RA-NAKA-4617,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,57.2
RA-NAKA-4618,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,43.3
RA-NAKA-4619,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,59.1
RA-NAKA-4620,Naka-ku,下堀川飴屋町線,下堀川飴屋町線,,45.3
RA-NAKA-4625,Naka-ku,岩井橘町線,岩井橘町線,,45.4
RA-NAKA-4626,Naka-ku,赤門明王通,赤門明王通,,35.4
RA-NAKA-4630,Naka-ku,赤門明王通,赤門明王通,,33.4
RA-NAKA-4632,Naka-ku,大須表参道,大須表参道,,43.3
